id,glottocode,langname,langfamily,area,population,subsistence,latitude,longitude,avgmonth_tmp,minmonth_tmp,maxmonth_pre,maxmonth_wnd,logpop
pacific.areare_geerts_area1240,area1240,'Are'are,Austronesian,Papunesia,17900,other,-9.20699,161.158,25.42944483757019,24.6100004196167,385.7100092569987,1.4,9.792555991828847
uva.x000832923,abua1244,Abua,Atlantic-Congo,Africa,25000,other,4.83057,6.61492,25.523055908415053,24.240000279744468,381.01666870117185,2.5,10.126631103850338
mdp.39015029444596,adny1235,Adnyamathanha,Pama-Nyungan,Australia,130,hunter-gatherer,-30.1451,138.671,18.691111413637795,9.693333498636882,29.20333402752876,4.3,4.867534450455582
mdp.39015019142010,adyg1241,Adyghe,Abkhaz-Adyge,Eurasia,475300,other,44,39.33,11.417222423520354,1.4466666623950004,117.25666980743408,3.8,13.071701462602102
inu.30000035077324,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
uc1.b5406266,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
inu.39000002839145,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
mdp.39015001707143,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
inu.30000093654592,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
mdp.39015058005367,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
uc1.a0011732401,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
inu.30000056353687,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
mdp.39015054154474,afri1274,Afrikaans,Indo-European,Africa,4849900,other,-22,30,22.374167047606573,15.80333366394043,63.54000122075279,3.1,15.3944686441444
mdp.39015061554757,agus1235,Agusan Manobo,Austronesian,Papunesia,60000,other,8.62731,125.742,26.288889286253188,25.010000483194982,383.290007909139,1.7,11.002099841204238
uiug.30112071145715,ahte1237,Ahtena,Athabaskan-Eyak-Tlingit,North America,100,hunter-gatherer,61.7068,215.111,-2.75638894604312,-17.896666940053304,112.1966677347819,4.2,4.605170185988092
uc1.b4233512,akan1250,Akan,Atlantic-Congo,Africa,8300000,other,6.34756,-1.33254,26.36333368089464,24.820000394185385,213.9466697692871,1.4,15.931766072766827
uc2.ark:/13960/t3zs2pd14,akan1250,Akan,Atlantic-Congo,Africa,8300000,other,6.34756,-1.33254,26.36333368089464,24.820000394185385,213.9466697692871,1.4,15.931766072766827
uva.x001075744,akan1250,Akan,Atlantic-Congo,Africa,8300000,other,6.34756,-1.33254,26.36333368089464,24.820000394185385,213.9466697692871,1.4,15.931766072766827
mdp.39015054125623,akan1250,Akan,Atlantic-Congo,Africa,8300000,other,6.34756,-1.33254,26.36333368089464,24.820000394185385,213.9466697692871,1.4,15.931766072766827
webonary.akawaio_stegeman_akaw1239,akaw1239,Akawaio-Ingariko,Cariban,South America,5350,hunter-gatherer,6.16277,299.138,24.429167053434583,23.536667188008625,323.69333801269534,2.7,8.584851839890053
mdp.39015066207369,akha1245,Akha,Sino-Tibetan,Eurasia,563960,other,21.2309,100.964,21.83083374235365,16.840000438690186,282.8866714477539,1.7,13.242738605979298
mdp.39015047560134,akka1240,Akkadian,Afro-Asiatic,Eurasia,200000,other,33.1,44.1,22.810278177261353,9.973333501815796,28.79000040690104,4.4,12.206072645530174
uc1.32106019833240,akka1240,Akkadian,Afro-Asiatic,Eurasia,200000,other,33.1,44.1,22.810278177261353,9.973333501815796,28.79000040690104,4.4,12.206072645530174
mdp.39015029579268,alab1237,Alabama,Muskogean,North America,100,other,30.76738,265.37152000000003,19.351389159096613,8.990000152587891,138.98000297546386,5,4.605170185988092
mdp.39015063250560,aleu1260,Aleut,Eskimo-Aleut,North America,490,hunter-gatherer,52.1228,185.71,3.3158333914975326,-0.9866666860878468,164.70000228881835,4,6.194405391104672
mdp.39015054275543,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
uiug.30112086640726,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
mdp.39015013094639,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
inu.30000025897681,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
ien.35556011648441,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
uva.x001669694,amha1245,Amharic,Afro-Asiatic,Africa,17400000,other,11.708182,39.543456,20.68722259203593,17.843333752950034,213.51333821614585,2.1,16.671980764184756
mdp.39015032492657,anci1244,Ancient Hebrew,Afro-Asiatic,Eurasia,40000,other,31.7761,35.1725,18.355555917157066,10.113333590825398,119.35666910807292,3.5,10.596634733096073
mdp.39015041013494,anda1287,Andalusian Arabic,Afro-Asiatic,Eurasia,500000,other,36.54,-5.2,14.72194469637341,8.120000171661378,126.19666772882144,5.3,13.122363377404328
mdp.39015030565769,anei1239,Aneityum,Austronesian,Papunesia,900,other,-20.1864,169.825,22.393611473507352,19.80666707356771,286.5166727701823,3.6,6.802394763324311
pacific.anejom_lynch_anei1239,anei1239,Aneityum,Austronesian,Papunesia,900,other,-20.1864,169.825,22.393611473507352,19.80666707356771,286.5166727701823,3.6,6.802394763324311
other.yali_zollner_angg1239,angg1239,Angguruk Yali,Nuclear Trans New Guinea,Papunesia,15000,other,-4.0836,139.457,18.454444795184664,17.676666831970216,322.38667348225914,2.6,9.615805480084347
inu.32000007299953,anuf1239,Anufo,Atlantic-Congo,Africa,137600,other,10.2839,0.56021,28.150000354978772,26.023333740234374,236.560004679362,2.1,11.83210620448138
uc1.c055804254,aona1235,Ao Naga,Sino-Tibetan,Eurasia,232000,other,26.3241,94.3824,21.786111439598933,15.003333473205569,391.8966715494791,2.1,12.354492650648448
mdp.39015017734255,arap1274,Arapaho,Algic,North America,1040,hunter-gatherer,43.3879,251.19,5.989722325859798,-7.743333462874094,47.05000082651774,4.3,6.946975992135418
inu.30000036894172,arik1262,Arikara,Caddoan,North America,100,other,45,260,7.1050001611312235,-10.19000015258789,76.60000203450521,5.8,4.605170185988092
uva.x004562076,arom1237,Aromanian,Indo-European,Eurasia,69700,other,40.616,21.2,9.407222353397971,-0.7100000177820524,88.93333517710367,1.9,11.151955596748616
pacific.arosi_fox_aros1241,aros1241,Arosi,Austronesian,Papunesia,6750,other,-10.2441,161.432,25.846111498938665,25.30000038146973,364.89667053222655,1.6,8.817297783866575
webonary.arta_kimoto_arta1239,arta1239,Arta,Austronesian,Papunesia,100,hunter-gatherer,16.4185,121.656,24.299444850285848,21.90333366394043,419.3000111897787,2.3,4.605170185988092
uc2.ark:/13960/t0qr4qt96,assa1263,Assamese,Indo-European,Eurasia,16709000,other,26.0876,91.2932,24.108611477745903,16.720000330607096,446.49334004720055,1.9,16.63145805437628
uc1.b3738517,assa1263,Assamese,Indo-European,Eurasia,16709000,other,26.0876,91.2932,24.108611477745903,16.720000330607096,446.49334004720055,1.9,16.63145805437628
mdp.39015058081244,assa1263,Assamese,Indo-European,Eurasia,16709000,other,26.0876,91.2932,24.108611477745903,16.720000330607096,446.49334004720055,1.9,16.63145805437628
pst.000046019080,assy1241,Assyrian Neo-Aramaic,Afro-Asiatic,Eurasia,108600,other,36.75,43,19.3375002540648,6.43666677971681,91.86666895548504,2.2,11.595426686481972
njp.32101058864388,assy1241,Assyrian Neo-Aramaic,Afro-Asiatic,Eurasia,108600,other,36.75,43,19.3375002540648,6.43666677971681,91.86666895548504,2.2,11.595426686481972
mdp.39015038203447,ataa1240,Ata,Austronesian,Papunesia,100,hunter-gatherer,9.715,122.9,26.537500397364298,25.490000534057614,331.5533386230469,3.7,4.605170185988092
mdp.39015011904086,atak1252,Atakapa,isolate_atak1252,North America,1700,other,30.9121,266.9173,19.308611418141258,9.090000184377034,148.17666969299316,4.8,7.438383530044307
uva.x000444993,atay1247,Atayal,Austronesian,Papunesia,84300,other,24.5209,121.388,18.90027815500895,12.316666920979818,280.206671778361,5.5,11.342137143989946
wu.89119131001,aves1237,Avestan,Indo-European,Eurasia,150000,other,34.217,62.112,15.183055783125262,2.2166666999459266,62.9166675567627,5,11.918390573078392
mdp.39015030113941,aves1237,Avestan,Indo-European,Eurasia,150000,other,34.217,62.112,15.183055783125262,2.2166666999459266,62.9166675567627,5,11.918390573078392
pacific.awa_loving_awap1236,awap1236,Awa,Nuclear Trans New Guinea,Papunesia,2050,other,-6.65534,145.714,19.475833728578355,18.376667149861653,246.89000498453777,4.3,7.6255950721324535
mdp.39015073865126,baba1267,Baba Malay,Austronesian,Eurasia,15000,other,1.75414,103.076,26.867222584618464,26.09666697184245,240.60000330607096,3.3,9.615805480084347
mdp.39015041293906,bada1257,Badaga,Dravidian,Eurasia,245000,other,11.3094,76.5974,21.548055929607816,19.803333536783853,288.50333913167316,3.8,12.409013489526863
webonary.chufie_hamm_bafa1249,bafa1249,Bafanji,Atlantic-Congo,Africa,17000,other,5.84612,10.4518,19.46666702164544,18.093333625793456,392.0100036621094,2,9.740968623038354
mdp.39015008988969,bali1278,Balinese,Austronesian,Papunesia,3330000,other,-8.35714,115.075,24.433611498938667,23.446667035420734,377.0633392333984,3.7,15.018482861956626
mdp.39015067719776,bali1278,Balinese,Austronesian,Papunesia,3330000,other,-8.35714,115.075,24.433611498938667,23.446667035420734,377.0633392333984,3.7,15.018482861956626
mdp.39015054460129,bamb1269,Bambara,Mande,Africa,2772040,other,12.9,-7.65,27.936667082044817,24.646667035420737,258.87000528971356,2.9,14.835094069202249
mdp.39015059980865,bant1281,Bantawa,Sino-Tibetan,Eurasia,371000,other,27.12147,87.04738,17.12555587026808,9.450000190734864,563.95001220703125,1.5,12.823957341589573
mdp.39015029794628,bara1370,Baram Kayan,Austronesian,Papunesia,4150,other,3.51211,114.482,26.19277809990777,25.593333625793456,361.3900034586589,1.7,8.330863613224745
mdp.39015049572244,bard1255,Bardi,Nyulnyulan,Australia,380,hunter-gatherer,-16.6274,122.906,27.13611153496636,22.29000040690104,212.99000193277996,4.4,5.940171252720432
inu.39000001635841,nucl1418,Bassa,Kru,Africa,403000,other,7.27501,-11.543,26.44611146714952,25.206667137145995,608.4366811116537,3.3,12.90669184092882
mdp.39015032655675,bata1298,Batad Ifugao,Austronesian,Papunesia,43000,other,16.8266,121.23,24.226944822735256,21.910000228881835,419.796674601237,2.3,10.668955394675699
mdp.39015029444554,bayu1240,Bayungu,Pama-Nyungan,Australia,100,hunter-gatherer,-23.3809,114.108,23.750278155008953,16.883333683013916,46.106667176882425,5.9,4.605170185988092
mdp.39015083430622,beij1234,Beijing Mandarin,Sino-Tibetan,Eurasia,27000000,other,39.9385466,116.1172766,12.076111326511535,-4.213333404064178,153.70000203450522,3.5,17.111347423968603
mdp.39015031036794,beij1234,Beijing Mandarin,Sino-Tibetan,Eurasia,27000000,other,39.9385466,116.1172766,12.076111326511535,-4.213333404064178,153.70000203450522,3.5,17.111347423968603
other.beja_hudson_beja1238,beja1238,Beja,Afro-Asiatic,Africa,1109000,other,17.2436,36.6666,27.52638931804233,21.826667086283365,36.133333921432495,2.8,13.918969266332503
webonary.belandabor_asan_bela1256,bela1256,Belanda Bor,Nilotic,Africa,8000,other,6.6503,27.8232,26.712778165605332,25.306667137145997,211.60667037963867,1.6,8.987196820661973
inu.30000042256911,bela1254,Belarusian,Indo-European,Eurasia,6720000,other,53.2307,25.6038,6.247500140116447,-6.466666732231776,80.8966682434082,4.3,15.720598712499333
other.nuxalk_nater_bell1243,bell1243,Bella Coola,Salishan,North America,100,hunter-gatherer,52.3448,233.311,3.576111168662707,-4.086666752398014,256.92666982014975,4.2,4.605170185988092
uva.x000067328,bemb1257,Bemba,Atlantic-Congo,Africa,3600000,other,-10.6122,29.2993,21.19972258143955,17.5600004196167,274.4733367919922,2.2,15.096444403426338
inu.30000027214554,bemb1257,Bemba,Atlantic-Congo,Africa,3600000,other,-10.6122,29.2993,21.19972258143955,17.5600004196167,274.4733367919922,2.2,15.096444403426338
mdp.39015034899321,beng1286,Beng,Mande,Africa,17000,other,7.78122,-4.23539,27.21944482591417,25.306666819254556,157.22333475748698,1.1,9.740968623038354
hvd.32044100017367,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015055152618,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uiug.30112025232346,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uc1.b5074819,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015020061381,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uc2.ark:/13960/t76t0pm06,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
loc.ark:/13960/t5r79m57w,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015038711175,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015021595478,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
inu.30000066131966,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015008173299,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015015389888,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uc1.c057964602,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uc1.$b662176,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
uc1.l0055018592,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
nyp.33433081851077,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
mdp.39015033141659,beng1280,Bengali,Indo-European,Eurasia,180623600,other,24,90,25.677500369813707,18.506667200724284,349.25333913167316,2.1,19.01192586593588
inu.30000056369212,bero1242,Berom,Atlantic-Congo,Africa,300000,other,9.67037,8.81221,22.621667056613497,20.940000534057617,272.0266728719076,4,12.611537753638338
uc1.31822037504024,besi1244,Besisi,Austroasiatic,Eurasia,2990,other,2.717,101.676,27.178889322280884,26.69000040690104,250.95000305175785,1.9,8.003028666384733
mdp.39015015316162,biat1246,Biatah Bidayuh,Austronesian,Papunesia,72380,other,1.17596,110.254,26.23555589781867,25.60666700998942,598.5733388264974,1.7,11.189685297117734
uc1.b3118087,bini1246,Bini,Atlantic-Congo,Africa,1000000,other,6.40701,5.70426,26.897778113683067,25.196666717529297,362.7433390299479,2.4,13.815510557964274
uva.x000975803,bini1246,Bini,Atlantic-Congo,Africa,1000000,other,6.40701,5.70426,26.897778113683067,25.196666717529297,362.7433390299479,2.4,13.815510557964274
uva.x001078983,bini1246,Bini,Atlantic-Congo,Africa,1000000,other,6.40701,5.70426,26.897778113683067,25.196666717529297,362.7433390299479,2.4,13.815510557964274
uc1.b4237899,bini1246,Bini,Atlantic-Congo,Africa,1000000,other,6.40701,5.70426,26.897778113683067,25.196666717529297,362.7433390299479,2.4,13.815510557964274
mdp.39015038622513,bisl1239,Bislama,Indo-European,Papunesia,1200,other,-15.4,166.89,23.69472259415521,22.400000254313152,385.95000712076825,2.9,7.090076835776092
msu.31293029442484,bang1354,Bobangi,Atlantic-Congo,Africa,111300,other,-0.87437,17.227,25.53333370950487,24.993333625793458,202.3166702270508,0.8,11.619984537263637
mdp.39015069199324,bodo1269,Bodo-Mech,Sino-Tibetan,Eurasia,1543300,other,26.1,92,23.954167069329156,16.62333370844523,389.38334096272786,1.9,14.249433538888923
mdp.39015042406028,bodo1269,Bodo-Mech,Sino-Tibetan,Eurasia,1543300,other,26.1,92,23.954167069329156,16.62333370844523,389.38334096272786,1.9,14.249433538888923
mdp.39015060598995,boko1266,Boko,Mande,Africa,110000,other,10.5189,3.71771,27.68000038464864,25.323333676656087,239.82000579833985,2.8,11.608235644774552
mdp.39015060599019,boko1267,Bokobaru,Mande,Africa,30000,other,9.52724,3.80058,27.226389275656807,25.30000025431315,220.2333371480306,2.7,10.308952660644293
uiug.30112070999518,chim1302,Bolivar-North Chimborazo Highland Quichua,Quechuan,South America,1000000,other,-1.36727,281.1479,10.676666861110265,10.113333638509117,87.94333591461182,4.4,13.815510557964274
mdp.39015068373581,bond1245,Bondo,Austroasiatic,Eurasia,9000,other,19.1512,83.8141,25.583333741294012,20.486667124430337,264.2900067647298,3.9,9.104979856318357
webonary.bongo_moi_bong1285,bong1285,Bongo,Central Sudanic,Africa,10100,other,7.4145,27.9918,27.1580559041765,25.70333366394043,212.54667002360023,1.5,9.22029070282935
uc1.32106019049235,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,Africa,3823600,other,1.05676,37.882,25.182222583558826,23.710000292460123,249.87667134602864,4.7,15.156702945171745
inu.30000124823950,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,Africa,3823600,other,1.05676,37.882,25.182222583558826,23.710000292460123,249.87667134602864,4.7,15.156702945171745
uc1.a0000739995,bora1271,Borana-Arsi-Guji Oromo,Afro-Asiatic,Africa,3823600,other,1.05676,37.882,25.182222583558826,23.710000292460123,249.87667134602864,4.7,15.156702945171745
txu.059173025328879,bord1248,Border Kuna,Chibchan,South America,1200,hunter-gatherer,7.92993,282.8336,25.89611144595676,25.406666819254557,356.276676940918,3.9,7.090076835776092
txu.059173018640743,braz1246,Brazilian Portuguese,Indo-European,Eurasia,227062512,other,39.91,-8.1,15.483333626058368,9.503333536783854,132.90333461761475,4.1,19.240735920794577
mdp.39015008831748,bret1244,Breton,Indo-European,Eurasia,500000,other,48.2452,-3.78934,10.751111295819282,5.936666802565257,137.2466697692871,5.2,13.122363377404328
uva.x000715011,bugh1239,Bughotu,Austronesian,Papunesia,4050,other,-8.47948,159.802,26.1747226662106,25.30000038146973,358.526673634847,1.2,8.306472160100585
coo.31924086642422,bulg1262,Bulgarian,Indo-European,Eurasia,8775000,other,43.3646,25.047,11.043055743020442,-2.030000021060308,76.78666750590007,2.6,15.987417327316203
mdp.39015058560494,bulg1262,Bulgarian,Indo-European,Eurasia,8775000,other,43.3646,25.047,11.043055743020442,-2.030000021060308,76.78666750590007,2.6,15.987417327316203
inu.30000068182926,bulg1262,Bulgarian,Indo-European,Eurasia,8775000,other,43.3646,25.047,11.043055743020442,-2.030000021060308,76.78666750590007,2.6,15.987417327316203
webonary.buli_kroger_buli1254,buli1254,Buli,Atlantic-Congo,Africa,150000,other,10.5763,-1.26748,28.616111501057944,26.353333536783857,244.40333836873373,1.5,11.918390573078392
mdp.39015046004522,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
uc1.b3117976,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
uc1.31210020737837,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
uc1.aa0011394749,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
mdp.39015012405372,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
mdp.39015008967666,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
uc1.31822032055337,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
pst.000019445281,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
mdp.39015063137635,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
mdp.39015034072283,nucl1310,Burmese,Sino-Tibetan,Eurasia,32300000,other,20.7926,93.9665,22.018889300028484,17.54000047047933,787.6300089518229,2,17.290577788192884
mdp.39015060598987,busa1253,Busa,Mande,Africa,40000,hunter-gatherer,9.91074,4.39929,27.541944842868386,25.59666697184245,220.35000330607096,2.6,10.596634733096073
mdp.39015027239766,cahu1264,Cahuilla,Uto-Aztecan,North America,100,hunter-gatherer,33.5324,243.309,15.051666883627574,7.803333489100139,82.81333454002937,4.5,4.605170185988092
mdp.39015010921354,caju1236,Cajun French,Indo-European,North America,17200,other,29.6869,268.3867,20.106666996743943,10.906666771570842,194.0800033569336,4.7,9.752664662801545
mdp.49015002910173,calo1236,Caló,Indo-European,Eurasia,460000,other,41.424,0.6,14.423333596520951,6.690000081062317,66.85000149408977,3.9,13.038981768465277
txu.059173000252609,cari1275,Caribbean Hindustani,Indo-European,South America,150000,other,5.722918,304.666832,26.966111442777844,26.08000030517578,306.1833391825358,1.7,11.918390573078392
hawaii.carolinian_jackson_caro1242,caro1242,Carolinian,Austronesian,Papunesia,3000,other,15.205,145.765,27.31000034544203,26.006666946411137,325.3000040690104,3.9,8.006367567650246
pacific.dumagat_headland_casi1235,casi1235,Casiguran-Nagtipunan Agta,Austronesian,Papunesia,610,hunter-gatherer,16.2176,121.878,24.299444850285848,21.90333366394043,419.3000111897787,2.4,6.413458957167357
txu.059173011889890,cayu1262,Cayubaba,isolate_cayu1262,South America,1246,other,-13.2482,294.51779999999997,26.902778132756552,24.146666971842446,251.15333786010743,3.5,7.1276936993473985
uva.x001912121,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
uc1.b4237591,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
mdp.39015046447465,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
uc1.$b684366,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
mdp.39015086142083,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
miun.ack6070.0001.001,cebu1242,Cebuano,Austronesian,Papunesia,15800000,other,8.38799,124.367,25.596667056613494,24.713333702087404,263.7766710917155,1.4,16.575520497997196
pacific.bontok_reid_cent2292,cent2292,Central Bontoc,Austronesian,Papunesia,19600,other,17.08,120.92,23.327222553888955,21.31333376566569,617.680012512207,2.7,9.883284845218608
mdp.39015069026774,carr1249,Central Carrier,Athabaskan-Eyak-Tlingit,North America,2060,hunter-gatherer,54.3768,235.672,2.4133333769523437,-11.693333594004311,53.813333956400555,2.5,7.630461261783627
other.dagaare_ali_sout2789,sout2789,Central Dagaare,Atlantic-Congo,Africa,700000,other,10.4226,-2.52265,28.103889237509833,25.890000279744463,211.7300053914388,1.6,13.458835614025542
mdp.39015047434322,cent2050,Central Kanuri,Saharan,Africa,3240500,other,11.8,13.13,27.775555997424657,22.533333778381348,198.4166699727376,3.1,14.991238196849908
uva.x002492513,cent2050,Central Kanuri,Saharan,Africa,3240500,other,11.8,13.13,27.775555997424657,22.533333778381348,198.4166699727376,3.1,14.991238196849908
uva.x030214582,cent1989,Central Khmer,Austroasiatic,Eurasia,13370400,other,12.0515,105.015,27.4466670566135,25.256667200724284,252.1500045776367,2.4,16.408553866356854
mdp.39015061120963,cent1989,Central Khmer,Austroasiatic,Eurasia,13370400,other,12.0515,105.015,27.4466670566135,25.256667200724284,252.1500045776367,2.4,16.408553866356854
mdp.39015074076400,cent1989,Central Khmer,Austroasiatic,Eurasia,13370400,other,12.0515,105.015,27.4466670566135,25.256667200724284,252.1500045776367,2.4,16.408553866356854
mdp.39015005608404,cent1972,Central Kurdish,Indo-European,Eurasia,3712000,other,35.6539,45.8077,14.584444661604032,0.8000000208616257,78.01666787465413,2.5,15.127081372888227
mdp.39015008734611,cent1972,Central Kurdish,Indo-European,Eurasia,3712000,other,35.6539,45.8077,14.584444661604032,0.8000000208616257,78.01666787465413,2.5,15.127081372888227
mdp.39015061013366,cent1972,Central Kurdish,Indo-European,Eurasia,3712000,other,35.6539,45.8077,14.584444661604032,0.8000000208616257,78.01666787465413,2.5,15.127081372888227
mdp.39015032235742,cent1972,Central Kurdish,Indo-European,Eurasia,3712000,other,35.6539,45.8077,14.584444661604032,0.8000000208616257,78.01666787465413,2.5,15.127081372888227
mdp.39015057116959,mala1479,Central Malay,Austronesian,Eurasia,10181000,other,1.85856,103,26.867222584618464,26.09666697184245,240.60000330607096,3.4,16.136033796089333
uc1.l0097638654,cent1990,Central Nicobarese,Austroasiatic,Eurasia,10100,other,7.94812,93.3921,26.453333716922337,25.890000597635904,277.09667104085287,4.5,9.22029070282935
uc1.31822038753539,cent2128,Central Siberian Yupik,Eskimo-Aleut,Eurasia,1130,hunter-gatherer,63.4308,189.728,-3.963611163261036,-15.70000017484029,68.89333457946778,5.9,7.029972911706386
mdp.39015046795913,cent2131,Central Tarahumara,Uto-Aztecan,North America,55000,other,27.5648,252.846,12.530278021097184,5.310000125567118,154.45666910807293,3.8,10.915088464214607
uva.x000629515,chad1249,Chadian Arabic,Afro-Asiatic,Africa,1076000,other,14.67,13.5,28.47055606312222,20.690000343322755,110.0466688156128,3.2,13.888761019703868
uva.x001504569,chad1249,Chadian Arabic,Afro-Asiatic,Africa,1076000,other,14.67,13.5,28.47055606312222,20.690000343322755,110.0466688156128,3.2,13.888761019703868
mdp.39015015353066,cham1312,Chamorro,Austronesian,Papunesia,76700,other,13.438011,144.74474,27.49083374341329,26.70333366394043,363.6933403015137,3.5,11.247656987355347
